col	role
ENSG00000107404	predictor
ENSG00000107438	predictor
ENSG00000107443	predictor
ENSG00000107485	predictor
ENSG00000107521	predictor
ENSG00000107537	predictor
ENSG00000107551	predictor
ENSG00000107554	predictor
ENSG00000107560	predictor
ENSG00000107562	predictor
ENSG00000107566	predictor
ENSG00000107581	predictor
ENSG00000107611	predictor
ENSG00000107614	predictor
ENSG00000107625	predictor
ENSG00000107643	predictor
ENSG00000107651	predictor
ENSG00000107669	predictor
ENSG00000107672	predictor
ENSG00000107679	predictor
ENSG00000107719	predictor
ENSG00000107731	predictor
ENSG00000107736	predictor
ENSG00000107738	predictor
ENSG00000107742	predictor
ENSG00000107745	predictor
ENSG00000107758	predictor
ENSG00000107771	predictor
ENSG00000107779	predictor
ENSG00000107789	predictor
ENSG00000107796	predictor
ENSG00000107798	predictor
ENSG00000107815	predictor
ENSG00000107816	predictor
ENSG00000107819	predictor
ENSG00000107821	predictor
ENSG00000107829	predictor
ENSG00000107831	predictor
ENSG00000107833	predictor
ENSG00000107854	predictor
ENSG00000107862	predictor
ENSG00000107863	predictor
ENSG00000107864	predictor
ENSG00000107872	predictor
ENSG00000107874	predictor
ENSG00000107882	predictor
ENSG00000107890	predictor
ENSG00000107897	predictor
ENSG00000107902	predictor
ENSG00000107929	predictor
ENSG00000107937	predictor
ENSG00000107938	predictor
ENSG00000107949	predictor
ENSG00000107951	predictor
ENSG00000107954	predictor
ENSG00000107957	predictor
ENSG00000107959	predictor
ENSG00000107960	predictor
ENSG00000107968	predictor
ENSG00000107984	predictor
ENSG00000108001	predictor
ENSG00000108010	predictor
ENSG00000108018	predictor
ENSG00000108021	predictor
ENSG00000108039	predictor
ENSG00000108055	predictor
ENSG00000108061	predictor
ENSG00000108064	predictor
ENSG00000108091	predictor
ENSG00000108094	predictor
ENSG00000108100	predictor
ENSG00000108106	predictor
ENSG00000108107	predictor
ENSG00000108175	predictor
ENSG00000108179	predictor
ENSG00000108187	predictor
ENSG00000108219	predictor
ENSG00000108231	predictor
ENSG00000108239	predictor
ENSG00000108242	predictor
ENSG00000108244	predictor
ENSG00000108255	predictor
ENSG00000108256	predictor
ENSG00000108262	predictor
ENSG00000108298	predictor
ENSG00000108306	predictor
ENSG00000108309	predictor
ENSG00000108312	predictor
ENSG00000108342	predictor
ENSG00000108344	predictor
ENSG00000108349	predictor
ENSG00000108352	predictor
ENSG00000108370	predictor
ENSG00000108375	predictor
ENSG00000108379	predictor
ENSG00000108381	predictor
ENSG00000108384	predictor
ENSG00000108387	predictor
ENSG00000108389	predictor
ENSG00000108395	predictor
ENSG00000108405	predictor
ENSG00000108406	predictor
ENSG00000108423	predictor
ENSG00000108424	predictor
ENSG00000108433	predictor
ENSG00000108439	predictor
ENSG00000108443	predictor
ENSG00000108448	predictor
ENSG00000108465	predictor
ENSG00000108468	predictor
ENSG00000108469	predictor
ENSG00000108474	predictor
ENSG00000108479	predictor
ENSG00000108506	predictor
ENSG00000108509	predictor
ENSG00000108510	predictor
ENSG00000108515	predictor
ENSG00000108518	predictor
ENSG00000108523	predictor
ENSG00000108528	predictor
ENSG00000108551	predictor
ENSG00000108556	predictor
ENSG00000108557	predictor
ENSG00000108559	predictor
ENSG00000108561	predictor
ENSG00000108576	predictor
ENSG00000108578	predictor
ENSG00000108582	predictor
ENSG00000108587	predictor
ENSG00000108588	predictor
ENSG00000108590	predictor
ENSG00000108591	predictor
ENSG00000108592	predictor
ENSG00000108599	predictor
ENSG00000108602	predictor
ENSG00000108604	predictor
ENSG00000108622	predictor
ENSG00000108639	predictor
ENSG00000108641	predictor
ENSG00000108651	predictor
ENSG00000108654	predictor
ENSG00000108666	predictor
ENSG00000108669	predictor
ENSG00000108671	predictor
ENSG00000108679	predictor
ENSG00000108691	predictor
ENSG00000108700	predictor
ENSG00000108733	predictor
ENSG00000108771	predictor
ENSG00000108773	predictor
ENSG00000108774	predictor
ENSG00000108784	predictor
ENSG00000108786	predictor
ENSG00000108788	predictor
ENSG00000108797	predictor
ENSG00000108798	predictor
ENSG00000108799	predictor
ENSG00000108813	predictor
ENSG00000108819	predictor
ENSG00000108821	predictor
ENSG00000108826	predictor
ENSG00000108828	predictor
ENSG00000108829	predictor
ENSG00000108830	predictor
ENSG00000108839	predictor
ENSG00000108840	predictor
ENSG00000108846	predictor
ENSG00000108848	predictor
ENSG00000108854	predictor
ENSG00000108861	predictor
ENSG00000108883	predictor
ENSG00000108924	predictor
ENSG00000108932	predictor
ENSG00000108946	predictor
ENSG00000108947	predictor
ENSG00000108950	predictor
ENSG00000108953	predictor
ENSG00000108960	predictor
ENSG00000108961	predictor
ENSG00000108963	predictor
ENSG00000108984	predictor
ENSG00000109016	predictor
ENSG00000109046	predictor
ENSG00000109047	predictor
ENSG00000109062	predictor
ENSG00000109063	predictor
ENSG00000109065	predictor
ENSG00000109066	predictor
ENSG00000109079	predictor
ENSG00000109083	predictor
ENSG00000109084	predictor
ENSG00000109089	predictor
ENSG00000109099	predictor
ENSG00000109103	predictor
ENSG00000109107	predictor
ENSG00000109111	predictor
ENSG00000109113	predictor
ENSG00000109118	predictor
ENSG00000109133	predictor
ENSG00000109158	predictor
ENSG00000109171	predictor
ENSG00000109180	predictor
ENSG00000109182	predictor
ENSG00000109184	predictor
ENSG00000109189	predictor
ENSG00000109193	predictor
ENSG00000109220	predictor
ENSG00000109255	predictor
ENSG00000109265	predictor
ENSG00000109270	predictor
ENSG00000109320	predictor
ENSG00000109321	predictor
ENSG00000109323	predictor
ENSG00000109332	predictor
ENSG00000109381	predictor
ENSG00000109390	predictor
ENSG00000109436	predictor
ENSG00000109445	predictor
ENSG00000109452	predictor
ENSG00000109458	predictor
ENSG00000109466	predictor
ENSG00000109472	predictor
ENSG00000109475	predictor
ENSG00000109501	predictor
ENSG00000109511	predictor
ENSG00000109519	predictor
ENSG00000109534	predictor
ENSG00000109536	predictor
ENSG00000109572	predictor
ENSG00000109576	predictor
ENSG00000109586	predictor
ENSG00000109606	predictor
ENSG00000109618	predictor
ENSG00000109654	predictor
ENSG00000109667	predictor
ENSG00000109670	predictor
ENSG00000109674	predictor
ENSG00000109680	predictor
ENSG00000109684	predictor
ENSG00000109685	predictor
ENSG00000109686	predictor
ENSG00000109689	predictor
ENSG00000109736	predictor
ENSG00000109738	predictor
ENSG00000109743	predictor
ENSG00000109756	predictor
ENSG00000109758	predictor
ENSG00000109762	predictor
ENSG00000109771	predictor
ENSG00000109775	predictor
ENSG00000109787	predictor
ENSG00000109790	predictor
ENSG00000109794	predictor
ENSG00000109805	predictor
ENSG00000109814	predictor
ENSG00000109819	predictor
ENSG00000109832	predictor
ENSG00000109854	predictor
ENSG00000109861	predictor
ENSG00000109881	predictor
ENSG00000109906	predictor
ENSG00000109911	predictor
ENSG00000109917	predictor
ENSG00000109919	predictor
ENSG00000109920	predictor
ENSG00000109927	predictor
ENSG00000109929	predictor
ENSG00000109943	predictor
ENSG00000109944	predictor
ENSG00000109956	predictor
ENSG00000109971	predictor
ENSG00000110002	predictor
ENSG00000110011	predictor
ENSG00000110013	predictor
ENSG00000110025	predictor
ENSG00000110031	predictor
ENSG00000110042	predictor
ENSG00000110046	predictor
ENSG00000110047	predictor
ENSG00000110048	predictor
ENSG00000110057	predictor
ENSG00000110060	predictor
ENSG00000110063	predictor
ENSG00000110066	predictor
ENSG00000110074	predictor
ENSG00000110075	predictor
ENSG00000110077	predictor
ENSG00000110079	predictor
ENSG00000110080	predictor
ENSG00000110090	predictor
ENSG00000110092	predictor
ENSG00000110104	predictor
ENSG00000110107	predictor
ENSG00000110108	predictor
ENSG00000110169	predictor
ENSG00000110171	predictor
ENSG00000110172	predictor
ENSG00000110195	predictor
ENSG00000110200	predictor
ENSG00000110218	predictor
ENSG00000110237	predictor
ENSG00000110274	predictor
ENSG00000110315	predictor
ENSG00000110318	predictor
ENSG00000110321	predictor
ENSG00000110324	predictor
ENSG00000110328	predictor
ENSG00000110330	predictor
ENSG00000110344	predictor
ENSG00000110367	predictor
ENSG00000110395	predictor
ENSG00000110400	predictor
ENSG00000110422	predictor
ENSG00000110427	predictor
ENSG00000110429	predictor
ENSG00000110435	predictor
ENSG00000110436	predictor
ENSG00000110442	predictor
ENSG00000110446	predictor
ENSG00000110448	predictor
ENSG00000110455	predictor
ENSG00000110492	predictor
ENSG00000110497	predictor
ENSG00000110514	predictor
ENSG00000110536	predictor
ENSG00000110583	predictor
ENSG00000110619	predictor
ENSG00000110628	predictor
ENSG00000110651	predictor
ENSG00000110660	predictor
ENSG00000110665	predictor
ENSG00000110675	predictor
ENSG00000110693	predictor
ENSG00000110696	predictor
ENSG00000110697	predictor
ENSG00000110700	predictor
ENSG00000110711	predictor
ENSG00000110713	predictor
ENSG00000110717	predictor
ENSG00000110719	predictor
ENSG00000110721	predictor
ENSG00000110723	predictor
ENSG00000110756	predictor
ENSG00000110768	predictor
ENSG00000110777	predictor
ENSG00000110786	predictor
ENSG00000110799	predictor
ENSG00000110801	predictor
ENSG00000110811	predictor
ENSG00000110841	predictor
ENSG00000110844	predictor
ENSG00000110848	predictor
ENSG00000110851	predictor
ENSG00000110852	predictor
ENSG00000110871	predictor
ENSG00000110876	predictor
ENSG00000110880	predictor
ENSG00000110881	predictor
ENSG00000110888	predictor
ENSG00000110900	predictor
ENSG00000110906	predictor
ENSG00000110911	predictor
ENSG00000110917	predictor
ENSG00000110921	predictor
ENSG00000110925	predictor
ENSG00000110931	predictor
ENSG00000110934	predictor
ENSG00000110944	predictor
ENSG00000110955	predictor
ENSG00000110958	predictor
ENSG00000110987	predictor
ENSG00000111011	predictor
ENSG00000111012	predictor
ENSG00000111052	predictor
ENSG00000111057	predictor
ENSG00000111058	predictor
ENSG00000111077	predictor
ENSG00000111087	predictor
ENSG00000111110	predictor
ENSG00000111142	predictor
ENSG00000111144	predictor
ENSG00000111145	predictor
ENSG00000111181	predictor
ENSG00000111186	predictor
ENSG00000111196	predictor
ENSG00000111199	predictor
ENSG00000111203	predictor
ENSG00000111206	predictor
ENSG00000111215	predictor
ENSG00000111218	predictor
ENSG00000111224	predictor
ENSG00000111229	predictor
ENSG00000111231	predictor
ENSG00000111237	predictor
ENSG00000111247	predictor
ENSG00000111252	predictor
ENSG00000111254	predictor
ENSG00000111261	predictor
ENSG00000111262	predictor
ENSG00000111266	predictor
ENSG00000111269	predictor
ENSG00000111271	predictor
ENSG00000111275	predictor
ENSG00000111276	predictor
ENSG00000111291	predictor
ENSG00000111300	predictor
ENSG00000111305	predictor
ENSG00000111319	predictor
ENSG00000111321	predictor
ENSG00000111325	predictor
ENSG00000111328	predictor
ENSG00000111331	predictor
ENSG00000111335	predictor
ENSG00000111339	predictor
ENSG00000111341	predictor
ENSG00000111344	predictor
ENSG00000111348	predictor
ENSG00000111358	predictor
ENSG00000111361	predictor
ENSG00000111364	predictor
ENSG00000111371	predictor
ENSG00000111405	predictor
ENSG00000111412	predictor
ENSG00000111445	predictor
ENSG00000111450	predictor
ENSG00000111452	predictor
ENSG00000111481	predictor
ENSG00000111490	predictor
ENSG00000111530	predictor
ENSG00000111537	predictor
ENSG00000111540	predictor
ENSG00000111554	predictor
ENSG00000111581	predictor
ENSG00000111596	predictor
ENSG00000111602	predictor
ENSG00000111605	predictor
ENSG00000111615	predictor
ENSG00000111639	predictor
ENSG00000111640	predictor
ENSG00000111641	predictor
ENSG00000111642	predictor
ENSG00000111644	predictor
ENSG00000111647	predictor
ENSG00000111652	predictor
ENSG00000111653	predictor
ENSG00000111664	predictor
ENSG00000111665	predictor
ENSG00000111666	predictor
ENSG00000111667	predictor
ENSG00000111669	predictor
ENSG00000111670	predictor
ENSG00000111671	predictor
ENSG00000111674	predictor
ENSG00000111676	predictor
ENSG00000111678	predictor
ENSG00000111679	predictor
ENSG00000111684	predictor
ENSG00000111696	predictor
ENSG00000111700	predictor
ENSG00000111704	predictor
ENSG00000111707	predictor
ENSG00000111711	predictor
ENSG00000111725	predictor
ENSG00000111726	predictor
ENSG00000111727	predictor
ENSG00000111728	predictor
ENSG00000111729	predictor
ENSG00000111731	predictor
ENSG00000111732	predictor
ENSG00000111737	predictor
ENSG00000111752	predictor
ENSG00000111775	predictor
ENSG00000111783	predictor
ENSG00000111785	predictor
ENSG00000111786	predictor
ENSG00000111790	predictor
ENSG00000111796	predictor
ENSG00000111799	predictor
ENSG00000111801	predictor
ENSG00000111802	predictor
ENSG00000111816	predictor
ENSG00000111817	predictor
ENSG00000111832	predictor
ENSG00000111834	predictor
ENSG00000111837	predictor
ENSG00000111843	predictor
ENSG00000111845	predictor
ENSG00000111846	predictor
ENSG00000111850	predictor
ENSG00000111859	predictor
ENSG00000111860	predictor
ENSG00000111863	predictor
ENSG00000111875	predictor
ENSG00000111877	predictor
ENSG00000111879	predictor
ENSG00000111880	predictor
ENSG00000111885	predictor
ENSG00000111886	predictor
ENSG00000111897	predictor
ENSG00000111906	predictor
ENSG00000111907	predictor
ENSG00000111911	predictor
ENSG00000111912	predictor
ENSG00000111913	predictor
ENSG00000111961	predictor
ENSG00000111962	predictor
ENSG00000111981	predictor
ENSG00000112029	predictor
ENSG00000112031	predictor
ENSG00000112033	predictor
ENSG00000112038	predictor
ENSG00000112039	predictor
ENSG00000112041	predictor
ENSG00000112053	predictor
ENSG00000112062	predictor
ENSG00000112078	predictor
ENSG00000112079	predictor
ENSG00000112081	predictor
ENSG00000112096	predictor
ENSG00000112110	predictor
ENSG00000112118	predictor
ENSG00000112130	predictor
ENSG00000112137	predictor
ENSG00000112139	predictor
ENSG00000112144	predictor
ENSG00000112146	predictor
ENSG00000112149	predictor
ENSG00000112159	predictor
ENSG00000112167	predictor
ENSG00000112182	predictor
ENSG00000112183	predictor
ENSG00000112186	predictor
ENSG00000112195	predictor
ENSG00000112200	predictor
ENSG00000112208	predictor
ENSG00000112210	predictor
ENSG00000112218	predictor
ENSG00000112232	predictor
ENSG00000112234	predictor
ENSG00000112237	predictor
ENSG00000112242	predictor
ENSG00000112245	predictor
ENSG00000112249	predictor
ENSG00000112276	predictor
ENSG00000112282	predictor
ENSG00000112290	predictor
ENSG00000112293	predictor
ENSG00000112294	predictor
ENSG00000112297	predictor
ENSG00000112299	predictor
ENSG00000112303	predictor
ENSG00000112304	predictor
ENSG00000112305	predictor
ENSG00000112306	predictor
ENSG00000112308	predictor
ENSG00000112309	predictor
ENSG00000112312	predictor
ENSG00000112319	predictor
ENSG00000112320	predictor
ENSG00000112333	predictor
ENSG00000112335	predictor
ENSG00000112339	predictor
ENSG00000112343	predictor
ENSG00000112357	predictor
ENSG00000112365	predictor
ENSG00000112367	predictor
ENSG00000112378	predictor
ENSG00000112379	predictor
ENSG00000112394	predictor
ENSG00000112406	predictor
ENSG00000112414	predictor
ENSG00000112419	predictor
ENSG00000112425	predictor
ENSG00000112473	predictor
ENSG00000112486	predictor
ENSG00000112499	predictor
ENSG00000112511	predictor
ENSG00000112514	predictor
ENSG00000112530	predictor
ENSG00000112531	predictor
ENSG00000112539	predictor
ENSG00000112541	predictor
ENSG00000112559	predictor
ENSG00000112561	predictor
ENSG00000112576	predictor
ENSG00000112578	predictor
ENSG00000112584	predictor
ENSG00000112592	predictor
ENSG00000112599	predictor
ENSG00000112619	predictor
ENSG00000112624	predictor
ENSG00000112640	predictor
ENSG00000112651	predictor
ENSG00000112655	predictor
ENSG00000112658	predictor
ENSG00000112659	predictor
ENSG00000112667	predictor
ENSG00000112679	predictor
ENSG00000112685	predictor
ENSG00000112695	predictor
ENSG00000112697	predictor
ENSG00000112699	predictor
ENSG00000112701	predictor
ENSG00000112706	predictor
ENSG00000112739	predictor
ENSG00000112742	predictor
ENSG00000112759	predictor
ENSG00000112761	predictor
ENSG00000112763	predictor
ENSG00000112769	predictor
ENSG00000112773	predictor
ENSG00000112782	predictor
ENSG00000112787	predictor
ENSG00000112796	predictor
ENSG00000112799	predictor
ENSG00000112812	predictor
ENSG00000112837	predictor
ENSG00000112851	predictor
ENSG00000112852	predictor
ENSG00000112855	predictor
ENSG00000112874	predictor
ENSG00000112877	predictor
ENSG00000112893	predictor
ENSG00000112902	predictor
ENSG00000112941	predictor
ENSG00000112964	predictor
ENSG00000112972	predictor
ENSG00000112977	predictor
ENSG00000112981	predictor
ENSG00000112983	predictor
ENSG00000112984	predictor
ENSG00000112992	predictor
ENSG00000112996	predictor
ENSG00000113013	predictor
ENSG00000113048	predictor
ENSG00000113068	predictor
ENSG00000113070	predictor
ENSG00000113073	predictor
ENSG00000113083	predictor
ENSG00000113100	predictor
ENSG00000113108	predictor
ENSG00000113119	predictor
ENSG00000113140	predictor
ENSG00000113141	predictor
ENSG00000113161	predictor
ENSG00000113163	predictor
ENSG00000113194	predictor
ENSG00000113231	predictor
ENSG00000113240	predictor
ENSG00000113248	predictor
ENSG00000113249	predictor
ENSG00000113262	predictor
ENSG00000113263	predictor
ENSG00000113269	predictor
ENSG00000113272	predictor
